dataset,config,fold,seed,method,cost_ratio,C_rev,B,alpha_truth,alpha_lie,total_nominal_budget,q_truth,q_lie,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
MDPE,OADNet_audio,2,2026,s1_reverse,1.0,0.25,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,258.0,0.2762312633832976
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,1.0,0.25,,0.107,0.08833333333333333,0.1,0.4559537470340729,0.7465821206569672,934,583,351,699,235,235,0,699,40,44,46,105,0.0686106346483705,0.12535612535612536,0.7483940042826552,0.25160599571734477,0.25160599571734477,0.9100642398286938,0.9313893653516295,0.8746438746438746,258.75,0.27703426124197
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,1.0,0.25,,0.08,0.13333333333333333,0.1,0.4654446244239807,0.7319836914539337,934,583,351,684,250,250,0,684,30,54,35,131,0.051457975986277875,0.15384615384615385,0.7323340471092077,0.2676659528907923,0.2676659528907923,0.9100642398286938,0.9485420240137221,0.8461538461538461,255.0,0.27301927194860814
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,1.0,0.25,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,258.0,0.2762312633832976
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,0.25,0.6,0.155,0.155,0.155,0.437144935131073,0.7182893753051758,934,583,351,595,339,339,0,595,61,60,60,158,0.10463121783876501,0.17094017094017094,0.6370449678800857,0.36295503211991437,0.36295503211991437,0.8704496788008566,0.8953687821612349,0.8290598290598291,269.75,0.2888115631691649
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,0.25,0.6,0.155,0.155,0.155,0.437144935131073,0.7182893753051758,934,583,351,595,339,339,0,595,61,60,60,158,0.10463121783876501,0.17094017094017094,0.6370449678800857,0.36295503211991437,0.36295503211991437,0.8704496788008566,0.8953687821612349,0.8290598290598291,269.75,0.2888115631691649
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,0.25,0.7,0.12000000000000001,0.12000000000000001,0.12000000000000002,0.4469206929206848,0.7350155413150787,934,583,351,652,282,282,0,652,53,53,51,125,0.09090909090909091,0.150997150997151,0.6980728051391863,0.3019271948608137,0.3019271948608137,0.8865096359743041,0.9090909090909091,0.8490028490028491,269.0,0.2880085653104925
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,0.25,0.7,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.4469206929206848,0.7350155413150787,934,583,351,652,282,282,0,652,53,53,51,125,0.09090909090909091,0.150997150997151,0.6980728051391863,0.3019271948608137,0.3019271948608137,0.8865096359743041,0.9090909090909091,0.8490028490028491,269.0,0.2880085653104925
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,0.25,0.8,0.08,0.08,0.08,0.4654446244239807,0.7490332126617432,934,583,351,729,205,205,0,729,30,40,35,100,0.051457975986277875,0.11396011396011396,0.7805139186295503,0.21948608137044967,0.21948608137044967,0.9250535331905781,0.9485420240137221,0.886039886039886,252.25,0.2700749464668094
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,0.25,0.8,0.08,0.08,0.08,0.4654446244239807,0.7490332126617432,934,583,351,729,205,205,0,729,30,40,35,100,0.051457975986277875,0.11396011396011396,0.7805139186295503,0.21948608137044967,0.21948608137044967,0.9250535331905781,0.9485420240137221,0.886039886039886,252.25,0.2700749464668094
MDPE,OADNet_audio,2,2026,cs_mondrian,1.0,0.5,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,431.0,0.4614561027837259
MDPE,OADNet_audio,2,2026,s1_reverse,1.0,0.5,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,431.0,0.4614561027837259
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,1.0,0.5,,0.107,0.08833333333333333,0.1,0.4559537470340729,0.7465821206569672,934,583,351,699,235,235,0,699,40,44,46,105,0.0686106346483705,0.12535612535612536,0.7483940042826552,0.25160599571734477,0.25160599571734477,0.9100642398286938,0.9313893653516295,0.8746438746438746,433.5,0.46413276231263384
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,1.0,0.5,,0.08,0.13333333333333333,0.1,0.4654446244239807,0.7319836914539337,934,583,351,684,250,250,0,684,30,54,35,131,0.051457975986277875,0.15384615384615385,0.7323340471092077,0.2676659528907923,0.2676659528907923,0.9100642398286938,0.9485420240137221,0.8461538461538461,426.0,0.45610278372591007
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,1.0,0.5,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,431.0,0.4614561027837259
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,0.5,0.6,0.2,0.2,0.2,0.42138370871543884,0.6996408700942993,934,583,351,497,437,437,0,497,78,83,76,200,0.13379073756432247,0.23646723646723647,0.5321199143468951,0.4678800856531049,0.4678800856531049,0.8276231263383298,0.8662092624356775,0.7635327635327636,409.5,0.43843683083511775
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,0.5,0.6,0.2,0.2,0.2,0.42138370871543884,0.6996408700942993,934,583,351,497,437,437,0,497,78,83,76,200,0.13379073756432247,0.23646723646723647,0.5321199143468951,0.4678800856531049,0.4678800856531049,0.8276231263383298,0.8662092624356775,0.7635327635327636,409.5,0.43843683083511775
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,0.5,0.7,0.2,0.2,0.2,0.42138370871543884,0.6996408700942993,934,583,351,497,437,437,0,497,78,83,76,200,0.13379073756432247,0.23646723646723647,0.5321199143468951,0.4678800856531049,0.4678800856531049,0.8276231263383298,0.8662092624356775,0.7635327635327636,409.5,0.43843683083511775
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,0.5,0.7,0.2,0.2,0.2,0.42138370871543884,0.6996408700942993,934,583,351,497,437,437,0,497,78,83,76,200,0.13379073756432247,0.23646723646723647,0.5321199143468951,0.4678800856531049,0.4678800856531049,0.8276231263383298,0.8662092624356775,0.7635327635327636,409.5,0.43843683083511775
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,0.5,0.8,0.2,0.2,0.2,0.42138370871543884,0.6996408700942993,934,583,351,497,437,437,0,497,78,83,76,200,0.13379073756432247,0.23646723646723647,0.5321199143468951,0.4678800856531049,0.4678800856531049,0.8276231263383298,0.8662092624356775,0.7635327635327636,409.5,0.43843683083511775
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,0.5,0.8,0.2,0.2,0.2,0.42138370871543884,0.6996408700942993,934,583,351,497,437,437,0,497,78,83,76,200,0.13379073756432247,0.23646723646723647,0.5321199143468951,0.4678800856531049,0.4678800856531049,0.8276231263383298,0.8662092624356775,0.7635327635327636,409.5,0.43843683083511775
MDPE,OADNet_audio,2,2026,cs_mondrian,1.0,1.0,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,777.0,0.8319057815845824
MDPE,OADNet_audio,2,2026,s1_reverse,1.0,1.0,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,777.0,0.8319057815845824
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,1.0,1.0,,0.107,0.08833333333333333,0.1,0.4559537470340729,0.7465821206569672,934,583,351,699,235,235,0,699,40,44,46,105,0.0686106346483705,0.12535612535612536,0.7483940042826552,0.25160599571734477,0.25160599571734477,0.9100642398286938,0.9313893653516295,0.8746438746438746,783.0,0.8383297644539615
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,1.0,1.0,,0.08,0.13333333333333333,0.1,0.4654446244239807,0.7319836914539337,934,583,351,684,250,250,0,684,30,54,35,131,0.051457975986277875,0.15384615384615385,0.7323340471092077,0.2676659528907923,0.2676659528907923,0.9100642398286938,0.9485420240137221,0.8461538461538461,768.0,0.8222698072805139
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,1.0,1.0,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,777.0,0.8319057815845824
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,1.0,0.6,0.44,0.44,0.44000000000000006,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,404.0,0.43254817987152033
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,1.0,0.6,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,404.0,0.43254817987152033
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,1.0,0.7,0.44,0.44,0.44000000000000006,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,404.0,0.43254817987152033
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,1.0,0.7,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,404.0,0.43254817987152033
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,1.0,0.8,0.44,0.44,0.44000000000000006,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,404.0,0.43254817987152033
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,1.0,0.8,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,404.0,0.43254817987152033
MDPE,OADNet_audio,2,2026,cs_mondrian,1.0,2.0,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,1469.0,1.5728051391862956
MDPE,OADNet_audio,2,2026,s1_reverse,1.0,2.0,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,1469.0,1.5728051391862956
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,1.0,2.0,,0.107,0.08833333333333333,0.1,0.4559537470340729,0.7465821206569672,934,583,351,699,235,235,0,699,40,44,46,105,0.0686106346483705,0.12535612535612536,0.7483940042826552,0.25160599571734477,0.25160599571734477,0.9100642398286938,0.9313893653516295,0.8746438746438746,1482.0,1.5867237687366167
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,1.0,2.0,,0.08,0.13333333333333333,0.1,0.4654446244239807,0.7319836914539337,934,583,351,684,250,250,0,684,30,54,35,131,0.051457975986277875,0.15384615384615385,0.7323340471092077,0.2676659528907923,0.2676659528907923,0.9100642398286938,0.9485420240137221,0.8461538461538461,1452.0,1.5546038543897216
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,1.0,2.0,,0.1,0.1,0.1,0.45702266693115234,0.7437049150466919,934,583,351,692,242,242,0,692,40,45,46,111,0.0686106346483705,0.1282051282051282,0.7408993576017131,0.25910064239828695,0.25910064239828695,0.9089935760171306,0.9313893653516295,0.8717948717948718,1469.0,1.5728051391862956
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,2.0,0.6,0.44,0.44,0.44000000000000006,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,405.0,0.4336188436830835
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,2.0,0.6,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,405.0,0.4336188436830835
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,2.0,0.7,0.44,0.44,0.44000000000000006,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,405.0,0.4336188436830835
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,2.0,0.7,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,405.0,0.4336188436830835
MDPE,OADNet_audio,2,2026,cs_budget_selected,1.0,2.0,0.8,0.44,0.44,0.44000000000000006,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,405.0,0.4336188436830835
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,1.0,2.0,0.8,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,405.0,0.4336188436830835
MDPE,OADNet_audio,2,2026,cs_mondrian,2.0,0.25,,0.1,0.05,0.08125,0.45702266693115234,0.7575201243162155,934,583,351,723,211,211,0,723,40,38,46,87,0.0686106346483705,0.10826210826210826,0.7740899357601713,0.2259100642398287,0.2259100642398287,0.9164882226980728,0.9313893653516295,0.8917378917378918,296.75,0.31771948608137046
MDPE,OADNet_audio,2,2026,s1_reverse,2.0,0.25,,0.05,0.1,0.06875,0.5038774609565735,0.7437049150466919,934,583,351,763,171,171,0,763,9,45,6,111,0.015437392795883362,0.1282051282051282,0.816916488222698,0.18308351177730192,0.18308351177730192,0.9421841541755889,0.9845626072041166,0.8717948717948718,289.75,0.3102248394004283
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,2.0,0.25,,0.083,0.07833333333333332,0.08125,0.4640156924724579,0.750636100769043,934,583,351,731,203,203,0,731,31,40,36,96,0.05317324185248713,0.11396011396011396,0.7826552462526767,0.21734475374732334,0.21734475374732334,0.923982869379015,0.9468267581475128,0.886039886039886,293.75,0.31450749464668093
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,2.0,0.25,,0.065,0.10833333333333334,0.08125,0.47732484340667725,0.7415089011192322,934,583,351,726,208,208,0,726,22,47,25,114,0.03773584905660377,0.1339031339031339,0.7773019271948608,0.22269807280513917,0.22269807280513917,0.9261241970021413,0.9622641509433962,0.8660968660968661,297.5,0.31852248394004284
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,2.0,0.25,,0.08125,0.08125,0.08125,0.46458718180656433,0.7490332126617432,934,583,351,727,207,207,0,727,31,40,36,100,0.05317324185248713,0.11396011396011396,0.778372591006424,0.22162740899357602,0.22162740899357602,0.923982869379015,0.9468267581475128,0.886039886039886,292.75,0.31343683083511775
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,0.25,0.6,0.23500000000000001,0.11750000000000001,0.1909375,0.41147246956825256,0.7381919920444489,934,583,351,588,346,346,0,588,94,50,82,120,0.16123499142367068,0.14245014245014245,0.6295503211991434,0.37044967880085655,0.37044967880085655,0.8458244111349036,0.8387650085763293,0.8575498575498576,341.0,0.36509635974304067
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,0.25,0.6,0.155,0.155,0.155,0.437144935131073,0.7182893753051758,934,583,351,595,339,339,0,595,61,60,60,158,0.10463121783876501,0.17094017094017094,0.6370449678800857,0.36295503211991437,0.36295503211991437,0.8704496788008566,0.8953687821612349,0.8290598290598291,329.75,0.35305139186295503
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,0.25,0.7,0.16,0.08,0.13,0.4338968098163605,0.7490332126617432,934,583,351,665,269,269,0,665,65,40,64,100,0.11149228130360206,0.11396011396011396,0.7119914346895075,0.2880085653104925,0.2880085653104925,0.8875802997858673,0.888507718696398,0.886039886039886,311.25,0.3332441113490364
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,0.25,0.7,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.4469206929206848,0.7350155413150787,934,583,351,652,282,282,0,652,53,53,51,125,0.09090909090909091,0.150997150997151,0.6980728051391863,0.3019271948608137,0.3019271948608137,0.8865096359743041,0.9090909090909091,0.8490028490028491,322.0,0.34475374732334046
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,0.25,0.8,0.1,0.05,0.08125,0.45702266693115234,0.7575201243162155,934,583,351,723,211,211,0,723,40,38,46,87,0.0686106346483705,0.10826210826210826,0.7740899357601713,0.2259100642398287,0.2259100642398287,0.9164882226980728,0.9313893653516295,0.8917378917378918,296.75,0.31771948608137046
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,0.25,0.8,0.08,0.08,0.08,0.4654446244239807,0.7490332126617432,934,583,351,729,205,205,0,729,30,40,35,100,0.051457975986277875,0.11396011396011396,0.7805139186295503,0.21948608137044967,0.21948608137044967,0.9250535331905781,0.9485420240137221,0.886039886039886,292.25,0.31290149892933616
MDPE,OADNet_audio,2,2026,cs_mondrian,2.0,0.5,,0.1,0.05,0.08125,0.45702266693115234,0.7575201243162155,934,583,351,723,211,211,0,723,40,38,46,87,0.0686106346483705,0.10826210826210826,0.7740899357601713,0.2259100642398287,0.2259100642398287,0.9164882226980728,0.9313893653516295,0.8917378917378918,477.5,0.5112419700214133
MDPE,OADNet_audio,2,2026,s1_reverse,2.0,0.5,,0.05,0.1,0.06875,0.5038774609565735,0.7437049150466919,934,583,351,763,171,171,0,763,9,45,6,111,0.015437392795883362,0.1282051282051282,0.816916488222698,0.18308351177730192,0.18308351177730192,0.9421841541755889,0.9845626072041166,0.8717948717948718,480.5,0.5144539614561028
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,2.0,0.5,,0.083,0.07833333333333332,0.08125,0.4640156924724579,0.750636100769043,934,583,351,731,203,203,0,731,31,40,36,96,0.05317324185248713,0.11396011396011396,0.7826552462526767,0.21734475374732334,0.21734475374732334,0.923982869379015,0.9468267581475128,0.886039886039886,476.5,0.5101713062098501
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,2.0,0.5,,0.065,0.10833333333333334,0.08125,0.47732484340667725,0.7415089011192322,934,583,351,726,208,208,0,726,22,47,25,114,0.03773584905660377,0.1339031339031339,0.7773019271948608,0.22269807280513917,0.22269807280513917,0.9261241970021413,0.9622641509433962,0.8660968660968661,479.0,0.512847965738758
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,2.0,0.5,,0.08125,0.08125,0.08125,0.46458718180656433,0.7490332126617432,934,583,351,727,207,207,0,727,31,40,36,100,0.05317324185248713,0.11396011396011396,0.778372591006424,0.22162740899357602,0.22162740899357602,0.923982869379015,0.9468267581475128,0.886039886039886,474.5,0.5080299785867237
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,0.5,0.6,0.24000000000000002,0.12000000000000001,0.19500000000000003,0.41036003828048706,0.7350155413150787,934,583,351,579,355,355,0,579,95,53,82,125,0.16295025728987994,0.150997150997151,0.619914346895075,0.38008565310492504,0.38008565310492504,0.841541755888651,0.8370497427101201,0.8490028490028491,490.5,0.5251605995717344
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,0.5,0.6,0.165,0.165,0.165,0.4331209063529968,0.7148622870445251,934,583,351,570,364,364,0,570,65,68,66,165,0.11149228130360206,0.19373219373219372,0.6102783725910065,0.3897216274089936,0.3897216274089936,0.8576017130620985,0.888507718696398,0.8062678062678063,486.0,0.5203426124197003
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,0.5,0.7,0.16,0.08,0.13,0.4338968098163605,0.7490332126617432,934,583,351,665,269,269,0,665,65,40,64,100,0.11149228130360206,0.11396011396011396,0.7119914346895075,0.2880085653104925,0.2880085653104925,0.8875802997858673,0.888507718696398,0.886039886039886,477.5,0.5112419700214133
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,0.5,0.7,0.12000000000000001,0.12000000000000001,0.12000000000000001,0.4469206929206848,0.7350155413150787,934,583,351,652,282,282,0,652,53,53,51,125,0.09090909090909091,0.150997150997151,0.6980728051391863,0.3019271948608137,0.3019271948608137,0.8865096359743041,0.9090909090909091,0.8490028490028491,485.0,0.5192719486081371
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,0.5,0.8,0.1,0.05,0.08125,0.45702266693115234,0.7575201243162155,934,583,351,723,211,211,0,723,40,38,46,87,0.0686106346483705,0.10826210826210826,0.7740899357601713,0.2259100642398287,0.2259100642398287,0.9164882226980728,0.9313893653516295,0.8917378917378918,477.5,0.5112419700214133
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,0.5,0.8,0.09000000000000001,0.09000000000000001,0.09000000000000001,0.46080267429351807,0.7465821206569672,934,583,351,710,224,224,0,710,35,44,40,105,0.060034305317324184,0.12535612535612536,0.7601713062098501,0.2398286937901499,0.2398286937901499,0.9154175588865097,0.9399656946826758,0.8746438746438746,478.0,0.5117773019271948
MDPE,OADNet_audio,2,2026,cs_mondrian,2.0,1.0,,0.1,0.05,0.08125,0.45702266693115234,0.7575201243162155,934,583,351,723,211,211,0,723,40,38,46,87,0.0686106346483705,0.10826210826210826,0.7740899357601713,0.2259100642398287,0.2259100642398287,0.9164882226980728,0.9313893653516295,0.8917378917378918,839.0,0.8982869379014989
MDPE,OADNet_audio,2,2026,s1_reverse,2.0,1.0,,0.05,0.1,0.06875,0.5038774609565735,0.7437049150466919,934,583,351,763,171,171,0,763,9,45,6,111,0.015437392795883362,0.1282051282051282,0.816916488222698,0.18308351177730192,0.18308351177730192,0.9421841541755889,0.9845626072041166,0.8717948717948718,862.0,0.9229122055674518
MDPE,OADNet_audio,2,2026,s3_empirical_equal_risk,2.0,1.0,,0.083,0.07833333333333332,0.08125,0.4640156924724579,0.750636100769043,934,583,351,731,203,203,0,731,31,40,36,96,0.05317324185248713,0.11396011396011396,0.7826552462526767,0.21734475374732334,0.21734475374732334,0.923982869379015,0.9468267581475128,0.886039886039886,842.0,0.9014989293361885
MDPE,OADNet_audio,2,2026,s4_prevalence_inverse,2.0,1.0,,0.065,0.10833333333333334,0.08125,0.47732484340667725,0.7415089011192322,934,583,351,726,208,208,0,726,22,47,25,114,0.03773584905660377,0.1339031339031339,0.7773019271948608,0.22269807280513917,0.22269807280513917,0.9261241970021413,0.9622641509433962,0.8660968660968661,842.0,0.9014989293361885
MDPE,OADNet_audio,2,2026,s5_exact_budget_match,2.0,1.0,,0.08125,0.08125,0.08125,0.46458718180656433,0.7490332126617432,934,583,351,727,207,207,0,727,31,40,36,100,0.05317324185248713,0.11396011396011396,0.778372591006424,0.22162740899357602,0.22162740899357602,0.923982869379015,0.9468267581475128,0.886039886039886,838.0,0.8972162740899358
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,1.0,0.6,0.5,0.25,0.40625,0.3444174826145172,0.6881110072135925,934,583,351,152,782,782,0,152,244,107,188,243,0.41852487135506006,0.30484330484330485,0.16274089935760172,0.8372591006423983,0.8372591006423983,0.6241970021413277,0.58147512864494,0.6951566951566952,610.0,0.6531049250535332
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,1.0,0.6,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,590.0,0.6316916488222698
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,1.0,0.7,0.5,0.25,0.40625,0.3444174826145172,0.6881110072135925,934,583,351,152,782,782,0,152,244,107,188,243,0.41852487135506006,0.30484330484330485,0.16274089935760172,0.8372591006423983,0.8372591006423983,0.6241970021413277,0.58147512864494,0.6951566951566952,610.0,0.6531049250535332
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,1.0,0.7,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,590.0,0.6316916488222698
MDPE,OADNet_audio,2,2026,cs_budget_selected,2.0,1.0,0.8,0.5,0.25,0.40625,0.3444174826145172,0.6881110072135925,934,583,351,152,782,782,0,152,244,107,188,243,0.41852487135506006,0.30484330484330485,0.16274089935760172,0.8372591006423983,0.8372591006423983,0.6241970021413277,0.58147512864494,0.6951566951566952,610.0,0.6531049250535332
MDPE,OADNet_audio,2,2026,s2_oracle_scalar_alpha,2.0,1.0,0.8,0.44,0.44,0.44,0.35783150792121887,0.6430919766426086,934,583,351,1,933,933,0,1,217,186,165,365,0.37221269296740994,0.5299145299145299,0.0010706638115631692,0.9989293361884368,0.9989293361884368,0.5685224839400428,0.62778730703259,0.4700854700854701,590.0,0.6316916488222698
