dataset,config,fold,seed,method,cost_ratio,C_rev,eps_hum,q_truth,q_lie,n_test,n_truth,n_lie,n_reject,n_accept,n_singleton,n_empty,n_ambiguous,n_fp,n_fn,n_tp,n_tn,fp_rate,fn_rate,reject_rate,decision_coverage,acceptance_rate,label_coverage,label_coverage_truth,label_coverage_lie,total_cost,expected_cost
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,0.25,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,210.2,0.3175226586102719
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,0.25,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,249.4,0.3767371601208459
SEUMLD,OADNet_text,4,42,singh_eps0,1.0,0.25,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,171.0,0.2583081570996979
SEUMLD,OADNet_text,4,42,singh,1.0,0.25,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,190.6,0.2879154078549849
SEUMLD,OADNet_text,4,42,singh,1.0,0.25,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,210.2,0.3175226586102719
SEUMLD,OADNet_text,4,42,singh,1.0,0.25,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,249.4,0.3767371601208459
SEUMLD,OADNet_text,4,42,bayes_tau,1.0,0.25,0.0,0.5,0.5,662,430,232,0,662,662,0,0,41,153,79,389,0.09534883720930233,0.6594827586206896,0.0,1.0,1.0,,,,194.0,0.2930513595166163
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,0.5,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,269.0,0.40634441087613293
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,0.5,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,288.6,0.43595166163141996
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,0.5,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,308.2,0.46555891238670694
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,0.5,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,347.4,0.5247734138972809
SEUMLD,OADNet_text,4,42,singh_eps0,1.0,0.5,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,269.0,0.40634441087613293
SEUMLD,OADNet_text,4,42,singh,1.0,0.5,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,288.6,0.43595166163141996
SEUMLD,OADNet_text,4,42,singh,1.0,0.5,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,308.2,0.46555891238670694
SEUMLD,OADNet_text,4,42,singh,1.0,0.5,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,347.4,0.5247734138972809
SEUMLD,OADNet_text,4,42,bayes_tau,1.0,0.5,0.0,0.5,0.5,662,430,232,0,662,662,0,0,41,153,79,389,0.09534883720930233,0.6594827586206896,0.0,1.0,1.0,,,,194.0,0.2930513595166163
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,1.0,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,465.0,0.702416918429003
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,1.0,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,484.6,0.73202416918429
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,1.0,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,504.2,0.7616314199395771
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,1.0,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,543.4,0.820845921450151
SEUMLD,OADNet_text,4,42,singh_eps0,1.0,1.0,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,465.0,0.702416918429003
SEUMLD,OADNet_text,4,42,singh,1.0,1.0,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,484.6,0.73202416918429
SEUMLD,OADNet_text,4,42,singh,1.0,1.0,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,504.2,0.7616314199395771
SEUMLD,OADNet_text,4,42,singh,1.0,1.0,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,543.4,0.820845921450151
SEUMLD,OADNet_text,4,42,bayes_tau,1.0,1.0,0.0,0.5,0.5,662,430,232,0,662,662,0,0,41,153,79,389,0.09534883720930233,0.6594827586206896,0.0,1.0,1.0,,,,194.0,0.2930513595166163
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,2.0,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,857.0,1.2945619335347431
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,2.0,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,876.6,1.3241691842900303
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,2.0,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,896.2,1.3537764350453172
SEUMLD,OADNet_text,4,42,cs_mondrian,1.0,2.0,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,935.4,1.4129909365558913
SEUMLD,OADNet_text,4,42,singh_eps0,1.0,2.0,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,857.0,1.2945619335347431
SEUMLD,OADNet_text,4,42,singh,1.0,2.0,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,876.6,1.3241691842900303
SEUMLD,OADNet_text,4,42,singh,1.0,2.0,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,896.2,1.3537764350453172
SEUMLD,OADNet_text,4,42,singh,1.0,2.0,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,935.4,1.4129909365558913
SEUMLD,OADNet_text,4,42,bayes_tau,1.0,2.0,0.0,0.5,0.5,662,430,232,0,662,662,0,0,41,153,79,389,0.09534883720930233,0.6594827586206896,0.0,1.0,1.0,,,,194.0,0.2930513595166163
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.25,0.0,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,188.0,0.283987915407855
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.25,0.05,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,216.7,0.3273413897280967
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.25,0.1,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,245.4,0.3706948640483384
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.25,0.2,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,302.8,0.4574018126888218
SEUMLD,OADNet_text,4,42,singh_eps0,2.0,0.25,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,186.0,0.2809667673716012
SEUMLD,OADNet_text,4,42,singh,2.0,0.25,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,211.6,0.31963746223564954
SEUMLD,OADNet_text,4,42,singh,2.0,0.25,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,237.2,0.3583081570996979
SEUMLD,OADNet_text,4,42,singh,2.0,0.25,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,288.4,0.43564954682779455
SEUMLD,OADNet_text,4,42,bayes_tau,2.0,0.25,0.0,0.3333333333333333,0.3333333333333333,662,430,232,0,662,662,0,0,74,120,112,356,0.17209302325581396,0.5172413793103449,0.0,1.0,1.0,,,,314.0,0.4743202416918429
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.5,0.0,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,300.0,0.45317220543806647
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.5,0.05,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,328.7,0.49652567975830814
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.5,0.1,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,357.4,0.5398791540785498
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,0.5,0.2,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,414.8,0.6265861027190333
SEUMLD,OADNet_text,4,42,singh_eps0,2.0,0.5,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,284.0,0.42900302114803623
SEUMLD,OADNet_text,4,42,singh,2.0,0.5,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,309.6,0.46767371601208463
SEUMLD,OADNet_text,4,42,singh,2.0,0.5,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,335.2,0.5063444108761329
SEUMLD,OADNet_text,4,42,singh,2.0,0.5,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,386.4,0.5836858006042296
SEUMLD,OADNet_text,4,42,bayes_tau,2.0,0.5,0.0,0.3333333333333333,0.3333333333333333,662,430,232,0,662,662,0,0,74,120,112,356,0.17209302325581396,0.5172413793103449,0.0,1.0,1.0,,,,314.0,0.4743202416918429
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,1.0,0.0,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,524.0,0.7915407854984894
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,1.0,0.05,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,552.7,0.8348942598187312
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,1.0,0.1,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,581.4,0.8782477341389727
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,1.0,0.2,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,638.8,0.9649546827794562
SEUMLD,OADNet_text,4,42,singh_eps0,2.0,1.0,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,480.0,0.7250755287009063
SEUMLD,OADNet_text,4,42,singh,2.0,1.0,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,505.6,0.7637462235649547
SEUMLD,OADNet_text,4,42,singh,2.0,1.0,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,531.2,0.8024169184290031
SEUMLD,OADNet_text,4,42,singh,2.0,1.0,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,582.4,0.8797583081570997
SEUMLD,OADNet_text,4,42,bayes_tau,2.0,1.0,0.0,0.3333333333333333,0.3333333333333333,662,430,232,0,662,662,0,0,74,120,112,356,0.17209302325581396,0.5172413793103449,0.0,1.0,1.0,,,,314.0,0.4743202416918429
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,2.0,0.0,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,972.0,1.4682779456193353
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,2.0,0.05,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,1000.7,1.511631419939577
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,2.0,0.1,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,1029.4,1.5549848942598188
SEUMLD,OADNet_text,4,42,cs_mondrian,2.0,2.0,0.2,0.39956358075141907,0.948458656668663,662,430,232,448,214,214,0,448,58,9,97,50,0.13488372093023257,0.03879310344827586,0.676737160120846,0.32326283987915405,0.32326283987915405,0.8987915407854985,0.8651162790697674,0.9612068965517241,1086.8,1.641691842900302
SEUMLD,OADNet_text,4,42,singh_eps0,2.0,2.0,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,872.0,1.3172205438066464
SEUMLD,OADNet_text,4,42,singh,2.0,2.0,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,897.6,1.355891238670695
SEUMLD,OADNet_text,4,42,singh,2.0,2.0,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,923.2,1.3945619335347432
SEUMLD,OADNet_text,4,42,singh,2.0,2.0,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,974.4,1.4719033232628398
SEUMLD,OADNet_text,4,42,bayes_tau,2.0,2.0,0.0,0.3333333333333333,0.3333333333333333,662,430,232,0,662,662,0,0,74,120,112,356,0.17209302325581396,0.5172413793103449,0.0,1.0,1.0,,,,314.0,0.4743202416918429
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.25,0.0,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,193.5,0.29229607250755285
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.25,0.05,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,229.2,0.34622356495468276
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.25,0.1,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,264.9,0.40015105740181267
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.25,0.2,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,336.3,0.5080060422960725
SEUMLD,OADNet_text,4,42,singh_eps0,3.0,0.25,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,201.0,0.30362537764350456
SEUMLD,OADNet_text,4,42,singh,3.0,0.25,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,232.6,0.3513595166163142
SEUMLD,OADNet_text,4,42,singh,3.0,0.25,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,264.2,0.39909365558912385
SEUMLD,OADNet_text,4,42,singh,3.0,0.25,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,327.4,0.49456193353474315
SEUMLD,OADNet_text,4,42,bayes_tau,3.0,0.25,0.0,0.25,0.25,662,430,232,0,662,662,0,0,188,79,153,242,0.4372093023255814,0.34051724137931033,0.0,1.0,1.0,,,,425.0,0.6419939577039275
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.5,0.0,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,308.0,0.4652567975830816
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.5,0.05,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,343.7,0.5191842900302115
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.5,0.1,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,379.4,0.5731117824773414
SEUMLD,OADNet_text,4,42,cs_mondrian,3.0,0.5,0.2,0.39956358075141907,0.9553387351334095,662,430,232,458,204,204,0,458,58,7,97,42,0.13488372093023257,0.03017241379310345,0.6918429003021148,0.3081570996978852,0.3081570996978852,0.9018126888217523,0.8651162790697674,0.9698275862068966,450.8,0.6809667673716012
SEUMLD,OADNet_text,4,42,singh_eps0,3.0,0.5,0.0,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,299.0,0.4516616314199396
SEUMLD,OADNet_text,4,42,singh,3.0,0.5,0.05,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,330.6,0.4993957703927493
SEUMLD,OADNet_text,4,42,singh,3.0,0.5,0.1,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,362.2,0.5471299093655589
SEUMLD,OADNet_text,4,42,singh,3.0,0.5,0.2,0.39956358075141907,0.9161272719502449,662,430,232,392,270,270,0,392,58,15,97,100,0.13488372093023257,0.06465517241379311,0.5921450151057401,0.4078549848942598,0.4078549848942598,0.8897280966767371,0.8651162790697674,0.9353448275862069,425.4,0.6425981873111782
