dataset,config,fold,seed,cost_ratio,C_rev,baseline,target_type,target_value,achieved_cs,achieved_bl,cost_cs,cost_bl,delta_cost
SEUMLD,OADNet_text,3,7,1.0,1.0,split_conformal,reject_rate,0.6,0.5859969558599696,0.6149162861491628,0.710806697108067,0.7077625570776256,0.0030441400304414
SEUMLD,OADNet_text,3,7,1.0,2.0,split_conformal,reject_rate,0.6,0.5859969558599696,0.6149162861491628,1.2968036529680365,1.3226788432267884,-0.025875190258751957
SEUMLD,OADNet_text,4,7,1.0,0.25,split_conformal,reject_rate,0.6,0.6283987915407855,0.6268882175226587,0.26435045317220546,0.22469788519637462,0.03965256797583083
SEUMLD,OADNet_text,4,7,1.0,0.5,split_conformal,reject_rate,0.6,0.6283987915407855,0.6268882175226587,0.4214501510574018,0.3814199395770393,0.04003021148036251
SEUMLD,OADNet_text,4,7,1.0,1.0,split_conformal,reject_rate,0.6,0.6283987915407855,0.6268882175226587,0.7356495468277946,0.6948640483383686,0.04078549848942603
SEUMLD,OADNet_text,4,7,1.0,2.0,split_conformal,reject_rate,0.6,0.6283987915407855,0.6268882175226587,1.36404833836858,1.3217522658610272,0.04229607250755274
SEUMLD,OADNet_text,4,123,1.0,0.25,split_conformal,reject_rate,0.6,0.620845921450151,0.6102719033232629,0.25793051359516617,0.23716012084592145,0.02077039274924472
SEUMLD,OADNet_text,4,123,1.0,0.5,split_conformal,reject_rate,0.6,0.620845921450151,0.6102719033232629,0.4131419939577039,0.38972809667673713,0.023413897280966767
SEUMLD,OADNet_text,4,123,1.0,1.0,split_conformal,reject_rate,0.6,0.620845921450151,0.6102719033232629,0.7235649546827795,0.6948640483383686,0.028700906344410915
SEUMLD,OADNet_text,4,123,1.0,2.0,split_conformal,reject_rate,0.6,0.620845921450151,0.6102719033232629,1.3444108761329305,1.3051359516616314,0.0392749244712991
MDPE,OADNet_text,0,2026,1.0,0.25,split_conformal,reject_rate,0.6,0.6260964912280702,0.6151315789473685,0.27055921052631576,0.25027412280701755,0.02028508771929821
MDPE,OADNet_text,0,2026,1.0,0.5,split_conformal,reject_rate,0.6,0.6260964912280702,0.6151315789473685,0.4270833333333333,0.40405701754385964,0.023026315789473673
MDPE,OADNet_text,0,2026,1.0,1.0,split_conformal,reject_rate,0.6,0.6260964912280702,0.6151315789473685,0.7401315789473685,0.7116228070175439,0.028508771929824595
MDPE,OADNet_text,0,2026,1.0,2.0,split_conformal,reject_rate,0.6,0.6260964912280702,0.6151315789473685,1.3662280701754386,1.3267543859649122,0.03947368421052633
MDPE,OADNet_text,1,42,1.0,0.25,split_conformal,reject_rate,0.6,0.625,0.6271929824561403,0.26480263157894735,0.25109649122807015,0.013706140350877194
MDPE,OADNet_text,1,42,1.0,0.5,split_conformal,reject_rate,0.6,0.625,0.6271929824561403,0.42105263157894735,0.40789473684210525,0.01315789473684209
MDPE,OADNet_text,1,42,1.0,1.0,split_conformal,reject_rate,0.6,0.625,0.6271929824561403,0.7335526315789473,0.7214912280701754,0.01206140350877194
MDPE,OADNet_text,1,42,1.0,2.0,split_conformal,reject_rate,0.6,0.625,0.6271929824561403,1.3585526315789473,1.3486842105263157,0.009868421052631637
MDPE,OADNet_text,1,2024,1.0,0.25,split_conformal,reject_rate,0.6,0.6271929824561403,0.6074561403508771,0.28618421052631576,0.2637061403508772,0.02247807017543857
MDPE,OADNet_text,1,2024,1.0,0.5,split_conformal,reject_rate,0.6,0.6271929824561403,0.6074561403508771,0.44298245614035087,0.4155701754385965,0.027412280701754388
MDPE,OADNet_text,1,2024,1.0,1.0,split_conformal,reject_rate,0.6,0.6271929824561403,0.6074561403508771,0.756578947368421,0.7192982456140351,0.037280701754385914
MDPE,OADNet_text,1,2024,1.0,2.0,split_conformal,reject_rate,0.6,0.6271929824561403,0.6074561403508771,1.3837719298245614,1.3267543859649122,0.05701754385964919
MDPE,OADNet_text,1,2026,1.0,0.25,split_conformal,reject_rate,0.6,0.6052631578947368,0.5997807017543859,0.26096491228070173,0.2563048245614035,0.0046600877192982115
MDPE,OADNet_text,1,2026,1.0,0.5,split_conformal,reject_rate,0.6,0.6052631578947368,0.5997807017543859,0.41228070175438597,0.40625,0.00603070175438597
MDPE,OADNet_text,1,2026,1.0,1.0,split_conformal,reject_rate,0.6,0.6052631578947368,0.5997807017543859,0.7149122807017544,0.706140350877193,0.00877192982456143
MDPE,OADNet_text,1,2026,1.0,2.0,split_conformal,reject_rate,0.6,0.6052631578947368,0.5997807017543859,1.3201754385964912,1.305921052631579,0.014254385964912242
MDPE,OADNet_text,2,123,1.0,0.25,split_conformal,reject_rate,0.6,0.6263383297644539,0.6134903640256959,0.2700749464668094,0.2572269807280514,0.012847965738758016
MDPE,OADNet_text,2,123,1.0,0.5,split_conformal,reject_rate,0.6,0.6263383297644539,0.6134903640256959,0.4266595289079229,0.41059957173447537,0.016059957173447548
MDPE,OADNet_text,2,123,1.0,1.0,split_conformal,reject_rate,0.6,0.6263383297644539,0.6134903640256959,0.7398286937901499,0.7173447537473233,0.02248394004282661
MDPE,OADNet_text,2,123,1.0,2.0,split_conformal,reject_rate,0.6,0.6263383297644539,0.6134903640256959,1.366167023554604,1.3308351177730193,0.03533190578158463
MDPE,OADNet_text,4,123,1.0,0.25,split_conformal,reject_rate,0.6,0.5784851811196488,0.6114160263446762,0.2851262349066959,0.2549396267837541,0.030186608122941827
MDPE,OADNet_text,4,123,1.0,0.5,split_conformal,reject_rate,0.6,0.5784851811196488,0.6114160263446762,0.4297475301866081,0.40779363336992314,0.02195389681668497
MDPE,OADNet_text,4,123,1.0,1.0,split_conformal,reject_rate,0.6,0.5784851811196488,0.6114160263446762,0.7189901207464325,0.7135016465422612,0.005488474204171312
MDPE,OADNet_text,4,123,1.0,2.0,split_conformal,reject_rate,0.6,0.5784851811196488,0.6114160263446762,1.2974753018660812,1.3249176728869374,-0.027442371020856227
MDPE,OADNet_text,4,2026,1.0,0.25,split_conformal,reject_rate,0.6,0.6267837541163557,0.5828759604829857,0.25987925356750824,0.25987925356750824,0.0
MDPE,OADNet_text,4,2026,1.0,0.5,split_conformal,reject_rate,0.6,0.6267837541163557,0.5828759604829857,0.41657519209659716,0.40559824368825464,0.010976948408342513
MDPE,OADNet_text,4,2026,1.0,1.0,split_conformal,reject_rate,0.6,0.6267837541163557,0.5828759604829857,0.7299670691547749,0.6970362239297475,0.03293084522502743
MDPE,OADNet_text,4,2026,1.0,2.0,split_conformal,reject_rate,0.6,0.6267837541163557,0.5828759604829857,1.3567508232711307,1.2799121844127332,0.07683863885839748
MDPE,OADNet_audio,2,123,1.0,0.25,split_conformal,reject_rate,0.7,0.683083511777302,0.7269807280513919,0.30674518201284795,0.2609743040685225,0.04577087794432544
MDPE,OADNet_audio,2,123,1.0,0.5,split_conformal,reject_rate,0.7,0.683083511777302,0.7269807280513919,0.47751605995717344,0.44271948608137046,0.03479657387580298
MDPE,OADNet_audio,2,123,1.0,1.0,split_conformal,reject_rate,0.7,0.683083511777302,0.7269807280513919,0.8190578158458244,0.8062098501070664,0.012847965738758016
MDPE,OADNet_audio,2,123,1.0,2.0,split_conformal,reject_rate,0.7,0.683083511777302,0.7269807280513919,1.5021413276231264,1.5331905781584583,-0.031049250535331918
MDPE,OADNet_audio,2,123,2.0,0.25,split_conformal,reject_rate,0.7,0.728051391862955,0.7269807280513919,0.3351177730192719,0.340203426124197,-0.005085653104925092
MDPE,OADNet_audio,2,123,2.0,0.5,split_conformal,reject_rate,0.7,0.728051391862955,0.7269807280513919,0.5171306209850107,0.521948608137045,-0.004817987152034298
MDPE,OADNet_audio,2,123,2.0,1.0,split_conformal,reject_rate,0.7,0.728051391862955,0.7269807280513919,0.8811563169164882,0.8854389721627409,-0.004282655246252709
MDPE,OADNet_audio,2,123,2.0,2.0,split_conformal,reject_rate,0.7,0.728051391862955,0.7269807280513919,1.6092077087794432,1.6124197002141327,-0.0032119914346895317
MDPE,OADNet_audio,2,2024,1.0,0.25,split_conformal,reject_rate,0.7,0.6937901498929336,0.6873661670235546,0.30513918629550324,0.2810492505353319,0.02408993576017132
MDPE,OADNet_audio,2,2024,1.0,0.5,split_conformal,reject_rate,0.7,0.6937901498929336,0.6873661670235546,0.4785867237687366,0.45289079229122053,0.025695931477516087
MDPE,OADNet_audio,2,2024,1.0,1.0,split_conformal,reject_rate,0.7,0.6937901498929336,0.6873661670235546,0.8254817987152034,0.7965738758029979,0.028907922912205564
MDPE,OADNet_audio,2,2024,1.0,2.0,split_conformal,reject_rate,0.7,0.6937901498929336,0.6873661670235546,1.519271948608137,1.4839400428265526,0.035331905781584405
MDPE,OADNet_audio,2,2024,2.0,0.25,split_conformal,reject_rate,0.7,0.7291220556745182,0.6873661670235546,0.3428800856531049,0.39025695931477516,-0.04737687366167026
MDPE,OADNet_audio,2,2024,2.0,0.5,split_conformal,reject_rate,0.7,0.7291220556745182,0.6873661670235546,0.5251605995717344,0.5620985010706638,-0.03693790149892939
MDPE,OADNet_audio,2,2024,2.0,1.0,split_conformal,reject_rate,0.7,0.7291220556745182,0.6873661670235546,0.8897216274089935,0.9057815845824411,-0.016059957173447548
MDPE,OADNet_audio,2,2024,2.0,2.0,split_conformal,reject_rate,0.7,0.7291220556745182,0.6873661670235546,1.6188436830835118,1.5931477516059958,0.025695931477516032
MDPE,OADNet_audio,4,2024,1.0,0.25,split_conformal,reject_rate,0.7,0.6871569703622393,0.7266739846322722,0.31009879253567507,0.2650933040614709,0.04500548847420416
MDPE,OADNet_audio,4,2024,1.0,0.5,split_conformal,reject_rate,0.7,0.6871569703622393,0.7266739846322722,0.4818880351262349,0.446761800219539,0.03512623490669592
MDPE,OADNet_audio,4,2024,1.0,1.0,split_conformal,reject_rate,0.7,0.6871569703622393,0.7266739846322722,0.8254665203073546,0.8100987925356751,0.015367727771679496
MDPE,OADNet_audio,4,2024,1.0,2.0,split_conformal,reject_rate,0.7,0.6871569703622393,0.7266739846322722,1.512623490669594,1.5367727771679474,-0.02414928649835346
SEUMLD,OADNet_audio,3,2024,1.0,0.25,split_conformal,reject_rate,0.8,0.7975646879756468,0.7990867579908676,0.2937595129375951,0.25,0.04375951293759511
SEUMLD,OADNet_audio,3,2024,1.0,0.5,split_conformal,reject_rate,0.8,0.7975646879756468,0.7990867579908676,0.4931506849315068,0.4497716894977169,0.043378995433789924
SEUMLD,OADNet_audio,3,2024,1.0,1.0,split_conformal,reject_rate,0.8,0.7975646879756468,0.7990867579908676,0.8919330289193302,0.8493150684931506,0.0426179604261796
SEUMLD,OADNet_audio,3,2024,1.0,2.0,split_conformal,reject_rate,0.8,0.7975646879756468,0.7990867579908676,1.6894977168949772,1.6484018264840183,0.041095890410958846
SEUMLD,OADNet_audio,3,2024,2.0,0.25,split_conformal,reject_rate,0.8,0.821917808219178,0.7990867579908676,0.2983257229832572,0.3002283105022831,-0.001902587519025889
SEUMLD,OADNet_audio,3,2024,2.0,0.5,split_conformal,reject_rate,0.8,0.821917808219178,0.7990867579908676,0.5038051750380518,0.5,0.003805175038051778
SEUMLD,OADNet_audio,3,2024,2.0,1.0,split_conformal,reject_rate,0.8,0.821917808219178,0.7990867579908676,0.9147640791476408,0.8995433789954338,0.015220700152207
SEUMLD,OADNet_audio,3,2024,2.0,2.0,split_conformal,reject_rate,0.8,0.821917808219178,0.7990867579908676,1.7366818873668188,1.6986301369863013,0.03805175038051756
SEUMLD,OADNet_audio,3,2026,1.0,0.25,split_conformal,reject_rate,0.8,0.8280060882800608,0.8249619482496194,0.2861491628614916,0.2503805175038052,0.035768645357686424
SEUMLD,OADNet_audio,3,2026,1.0,0.5,split_conformal,reject_rate,0.8,0.8280060882800608,0.8249619482496194,0.4931506849315068,0.45662100456621,0.0365296803652968
SEUMLD,OADNet_audio,3,2026,1.0,1.0,split_conformal,reject_rate,0.8,0.8280060882800608,0.8249619482496194,0.9071537290715372,0.8691019786910198,0.038051750380517446
SEUMLD,OADNet_audio,3,2026,1.0,2.0,split_conformal,reject_rate,0.8,0.8280060882800608,0.8249619482496194,1.735159817351598,1.6940639269406392,0.041095890410958846
MDPE,OADNet_audio,3,7,1.0,0.25,split_conformal,reject_rate,0.8,0.8103070175438597,0.7916666666666666,0.29139254385964913,0.2637061403508772,0.02768640350877194
MDPE,OADNet_audio,3,7,1.0,0.5,split_conformal,reject_rate,0.8,0.8103070175438597,0.7916666666666666,0.49396929824561403,0.4616228070175439,0.03234649122807015
MDPE,OADNet_audio,3,7,1.0,1.0,split_conformal,reject_rate,0.8,0.8103070175438597,0.7916666666666666,0.8991228070175439,0.8574561403508771,0.04166666666666674
MDPE,OADNet_audio,3,7,1.0,2.0,split_conformal,reject_rate,0.8,0.8103070175438597,0.7916666666666666,1.7094298245614035,1.6491228070175439,0.06030701754385959
MDPE,OADNet_audio,3,2026,1.0,0.25,split_conformal,reject_rate,0.8,0.7828947368421053,0.8245614035087719,0.28344298245614036,0.25219298245614036,0.03125
MDPE,OADNet_audio,3,2026,1.0,0.5,split_conformal,reject_rate,0.8,0.7828947368421053,0.8245614035087719,0.4791666666666667,0.4583333333333333,0.02083333333333337
MDPE,OADNet_audio,3,2026,1.0,1.0,split_conformal,reject_rate,0.8,0.7828947368421053,0.8245614035087719,0.8706140350877193,0.8706140350877193,0.0
MDPE,OADNet_audio,3,2026,1.0,2.0,split_conformal,reject_rate,0.8,0.7828947368421053,0.8245614035087719,1.6535087719298245,1.6951754385964912,-0.04166666666666674
SEUMLD,OADNet_text,3,2024,2.0,0.5,confidence_reject_tuned,reject_rate,0.7,0.6757990867579908,0.7275494672754946,0.4627092846270928,0.4505327245053272,0.0121765601217656
MDPE,OADNet_text,3,42,2.0,0.5,confidence_reject_tuned,reject_rate,0.7,0.680921052631579,0.7017543859649122,0.45668859649122806,0.4594298245614035,-0.002741228070175461
SEUMLD,OADNet_text,0,42,5.0,1.0,confidence_reject_tuned,reject_rate,0.8,0.7947932618683001,0.8055130168453293,0.900459418070444,1.0199081163859112,-0.11944869831546712
SEUMLD,OADNet_text,0,2026,3.0,0.5,confidence_reject_tuned,reject_rate,0.8,0.7993874425727412,0.7871362940275651,0.49310872894333846,0.5390505359877489,-0.04594180704441042
SEUMLD,OADNet_audio,0,7,2.0,0.5,confidence_reject_tuned,reject_rate,0.8,0.8009188361408882,0.8208269525267994,0.5183767228177641,0.5421133231240429,-0.023736600306278777
SEUMLD,OADNet_audio,4,2024,1.0,0.25,confidence_reject_tuned,reject_rate,0.8,0.8096676737160121,0.7900302114803626,0.26435045317220546,0.2413141993957704,0.02303625377643506
MDPE,OADNet_text,0,123,5.0,1.0,confidence_reject_tuned,reject_rate,0.8,0.8125,0.8168859649122807,0.9067982456140351,0.9649122807017544,-0.058114035087719285
MDPE,OADNet_text,0,2024,5.0,1.0,confidence_reject_tuned,reject_rate,0.8,0.7839912280701754,0.7774122807017544,0.9013157894736842,0.9605263157894737,-0.05921052631578949
MDPE,OADNet_text,2,123,5.0,1.0,confidence_reject_tuned,reject_rate,0.8,0.7762312633832976,0.8265524625267666,0.8832976445396146,0.9657387580299786,-0.08244111349036398
MDPE,OADNet_text,4,7,5.0,1.0,confidence_reject_tuned,reject_rate,0.8,0.7881448957189902,0.8265642151481888,0.8605927552140505,0.9297475301866082,-0.06915477497255762
MDPE,OADNet_text,4,7,10.0,2.0,confidence_reject_tuned,reject_rate,0.8,0.8221734357848518,0.8111964873765093,1.7113062568605928,1.8792535675082327,-0.1679473106476399
