dataset,config,r,B,feasible,selected_alpha_total,selected_alpha_lie,test_reject,test_expected_cost,test_fn,test_label_coverage_lie
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.3157894736842105,0.5,0.09064327485380116,0.9093567251461988
MDPE,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.40131578947368424,0.4923245614035088,0.07309941520467836,0.9269005847953217
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.581140350877193,0.47478070175438597,0.043859649122807015,0.956140350877193
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7280701754385965,0.4550438596491228,0.014619883040935672,0.9853801169590644
MDPE,OADNet_text,3.0,0.5,True,0.3,0.09999999999999999,0.4024122807017544,0.5005482456140351,0.0847953216374269,0.9152046783625731
MDPE,OADNet_text,3.0,0.6,True,0.2,0.06666666666666667,0.5175438596491229,0.47039473684210525,0.05847953216374269,0.9415204678362573
MDPE,OADNet_text,3.0,0.7,True,0.2,0.06666666666666667,0.5175438596491229,0.47039473684210525,0.05847953216374269,0.9415204678362573
MDPE,OADNet_text,3.0,0.8,True,0.075,0.024999999999999998,0.7236842105263158,0.4616228070175439,0.03216374269005848,0.9678362573099415
MDPE,OADNet_text,3.0,0.5,True,0.25,0.08333333333333333,0.40899122807017546,0.49835526315789475,0.08187134502923976,0.9181286549707602
MDPE,OADNet_text,3.0,0.6,True,0.25,0.08333333333333333,0.40899122807017546,0.49835526315789475,0.08187134502923976,0.9181286549707602
MDPE,OADNet_text,3.0,0.7,True,0.15,0.049999999999999996,0.5723684210526315,0.4682017543859649,0.06140350877192982,0.9385964912280702
