source,fold,seed,r,B,arm,feasible,alpha_truth,alpha_lie,candidate_a,alpha_bar_raw,alpha_bar_snapped,snap_error,sel_reject_rate,sel_cost,sel_feasible,degenerate,q_truth_final,q_lie_final,n_test,n_truth,n_lie,n_reject,n_fp,n_fn,reject_rate,expected_cost,fp_per_sample,fn_per_sample,rej_truth_rate,rej_lie_rate,mean_set_size,cost_decomp_residual,budget_violation
SEUMLD_OADNet_text,0,7,5.0,0.8,cs,1,0.25,0.05,0.25,,,,0.7928571428571428,0.525,1,0,0.3844022750854492,0.9466024748980999,653,431,222,404,71,23,0.6186830015313936,0.5941807044410413,0.10872894333843798,0.03522205206738132,0.62877030162413,0.5990990990990991,1.6186830015313936,0.0,0
SEUMLD_OADNet_text,0,7,5.0,0.8,uni,1,0.1,0.1,0.1,,,,0.6928571428571428,0.5642857142857143,1,0,0.6858256459236145,0.8926396146416664,653,431,222,412,26,47,0.6309341500765697,0.7151607963246555,0.039816232771822356,0.07197549770290965,0.6241299303944315,0.6441441441441441,1.6309341500765697,0.0,0
SEUMLD_OADNet_text,0,7,10.0,0.6,cs,0,0.3,0.03,0.3,,,,0.8178571428571428,0.5375,0,0,0.3844022750854492,0.9674030058085918,653,431,222,454,71,7,0.6952526799387443,0.5635528330781011,0.10872894333843798,0.010719754977029096,0.7076566125290024,0.6711711711711712,1.6952526799387442,0.0,1
SEUMLD_OADNet_text,0,7,10.0,0.6,uni,1,0.2,0.2,0.2,,,,0.525,1.0339285714285715,1,0,0.3904690146446228,0.7858311086893082,653,431,222,272,71,62,0.4165390505359878,1.2664624808575804,0.10872894333843798,0.09494640122511486,0.41067285382830626,0.42792792792792794,1.4165390505359878,0.0,0
SEUMLD_OADNet_text,0,7,10.0,0.7,cs,0,0.3,0.03,0.3,,,,0.8178571428571428,0.5375,0,0,0.3844022750854492,0.9674030058085918,653,431,222,454,71,7,0.6952526799387443,0.5635528330781011,0.10872894333843798,0.010719754977029096,0.7076566125290024,0.6711711711711712,1.6952526799387442,0.0,0
SEUMLD_OADNet_text,0,7,10.0,0.7,uni,1,0.1,0.1,0.1,,,,0.6928571428571428,0.725,1,0,0.6858256459236145,0.8926396146416664,653,431,222,412,26,47,0.6309341500765697,1.0750382848392037,0.039816232771822356,0.07197549770290965,0.6241299303944315,0.6441441441441441,1.6309341500765697,0.0,0
SEUMLD_OADNet_text,0,7,10.0,0.8,cs,0,0.3,0.03,0.3,,,,0.8178571428571428,0.5375,0,0,0.3844022750854492,0.9674030058085918,653,431,222,454,71,7,0.6952526799387443,0.5635528330781011,0.10872894333843798,0.010719754977029096,0.7076566125290024,0.6711711711711712,1.6952526799387442,0.0,0
SEUMLD_OADNet_text,0,7,10.0,0.8,uni,1,0.1,0.1,0.1,,,,0.6928571428571428,0.725,1,0,0.6858256459236145,0.8926396146416664,653,431,222,412,26,47,0.6309341500765697,1.0750382848392037,0.039816232771822356,0.07197549770290965,0.6241299303944315,0.6441441441441441,1.6309341500765697,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.6,cs,0,0.3,0.09999999999999999,0.3,,,,0.6928571428571428,0.48928571428571427,0,0,0.37399014830589294,0.8550840467214584,653,431,222,384,65,34,0.5880551301684533,0.5497702909647779,0.0995405819295559,0.05206738131699847,0.6032482598607889,0.5585585585585585,1.5880551301684533,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.6,uni,1,0.2,0.2,0.2,,,,0.5821428571428572,0.5517857142857143,1,0,0.37399014830589294,0.7772998511791229,653,431,222,281,65,60,0.43032159264931086,0.5903522205206738,0.0995405819295559,0.09188361408882083,0.4245939675174014,0.44144144144144143,1.430321592649311,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.6,free2d,1,0.075,0.2,,,,,0.5857142857142857,0.55,1,0,0.5948593020439148,0.7772998511791229,653,431,222,364,19,60,0.557427258805513,0.5834609494640123,0.02909647779479326,0.09188361408882083,0.531322505800464,0.6081081081081081,1.557427258805513,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.6,match,1,0.25,0.25,0.3,0.2257142857142857,0.25,0.0242857142857143,0.5678571428571428,0.5767857142857142,1,0,0.37399014830589294,0.7714790999889374,653,431,222,234,65,76,0.35834609494640124,0.6278713629402757,0.0995405819295559,0.11638591117917305,0.35266821345707655,0.36936936936936937,1.3583460949464012,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.7,cs,1,0.3,0.09999999999999999,0.3,,,,0.6928571428571428,0.48928571428571427,1,0,0.37399014830589294,0.8550840467214584,653,431,222,384,65,34,0.5880551301684533,0.5497702909647779,0.0995405819295559,0.05206738131699847,0.6032482598607889,0.5585585585585585,1.5880551301684533,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.7,uni,1,0.1,0.1,0.1,,,,0.6928571428571428,0.48928571428571427,1,0,0.5423179864883423,0.8550840467214584,653,431,222,452,27,34,0.6921898928024502,0.5436447166921899,0.04134762633996937,0.05206738131699847,0.691415313225058,0.6936936936936937,1.6921898928024501,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.7,free2d,1,0.075,0.1,,,,,0.6964285714285714,0.4875,1,0,0.5948593020439148,0.8550840467214584,653,431,222,467,19,34,0.7151607963246555,0.5428790199081164,0.02909647779479326,0.05206738131699847,0.7099767981438515,0.7252252252252253,1.7151607963246553,0.0,1
SEUMLD_OADNet_text,0,42,3.0,0.7,match,1,0.25,0.25,0.3,0.2257142857142857,0.25,0.0242857142857143,0.5678571428571428,0.5767857142857142,1,0,0.37399014830589294,0.7714790999889374,653,431,222,234,65,76,0.35834609494640124,0.6278713629402757,0.0995405819295559,0.11638591117917305,0.35266821345707655,0.36936936936936937,1.3583460949464012,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.8,cs,1,0.1,0.03333333333333333,0.1,,,,0.7821428571428571,0.4589285714285714,1,0,0.5423179864883423,0.8943343088030815,653,431,222,497,27,16,0.7611026033690659,0.49540581929555894,0.04134762633996937,0.02450229709035222,0.7540603248259861,0.7747747747747747,1.7611026033690658,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.8,uni,1,0.075,0.075,0.075,,,,0.7357142857142858,0.475,1,0,0.5948593020439148,0.8603415191173553,653,431,222,469,19,32,0.7182235834609495,0.5352220520673813,0.02909647779479326,0.04900459418070444,0.7099767981438515,0.7342342342342343,1.7182235834609494,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.8,free2d,1,0.075,0.05,,,,,0.7785714285714286,0.475,1,0,0.5948593020439148,0.867696613073349,653,431,222,477,19,29,0.7304747320061256,0.5275650842266463,0.02909647779479326,0.0444104134762634,0.7215777262180975,0.7477477477477478,1.7304747320061256,0.0,0
SEUMLD_OADNet_text,0,42,3.0,0.8,match,1,0.075,0.075,0.1,0.07523809523809524,0.075,0.00023809523809524558,0.7357142857142858,0.475,1,0,0.5948593020439148,0.8603415191173553,653,431,222,469,19,32,0.7182235834609495,0.5352220520673813,0.02909647779479326,0.04900459418070444,0.7099767981438515,0.7342342342342343,1.7182235834609494,0.0,0
SEUMLD_OADNet_text,0,42,2.0,0.6,cs,0,0.3,0.15,0.3,,,,0.6285714285714286,0.4607142857142857,0,0,0.37399014830589294,0.818156361579895,653,431,222,341,65,45,0.5222052067381318,0.498468606431853,0.0995405819295559,0.06891271056661562,0.5290023201856149,0.509009009009009,1.5222052067381318,0.0,0
SEUMLD_OADNet_text,0,42,2.0,0.6,uni,1,0.2,0.2,0.2,,,,0.5821428571428572,0.48035714285714287,1,0,0.37399014830589294,0.7772998511791229,653,431,222,281,65,60,0.43032159264931086,0.498468606431853,0.0995405819295559,0.09188361408882083,0.4245939675174014,0.44144144144144143,1.430321592649311,0.0,0
