dataset,config,fold,seed,r,B,feasible,selected_alpha_total,selected_alpha_lie,test_q_truth,test_q_lie,a,alpha_truth,alpha_lie,sel_reject,sel_fn,sel_fp,sel_expected_cost,sel_q_truth,sel_q_lie,selected
MDPE,OADNet_text,1,2024,3.0,0.5,True,0.25,0.08333333333333333,0.4481278657913208,0.8043516725301743,0.15,0.15,0.049999999999999996,0.6469298245614035,0.04093567251461988,0.14385964912280702,0.4594298245614035,0.5427278280258179,0.8288817852735519,0
MDPE,OADNet_text,1,2024,3.0,0.5,True,0.25,0.08333333333333333,0.4481278657913208,0.8043516725301743,0.2,0.2,0.06666666666666667,0.5614035087719298,0.05847953216374269,0.19649122807017544,0.4692982456140351,0.4875800907611847,0.818156361579895,0
MDPE,OADNet_text,1,2024,3.0,0.5,True,0.25,0.08333333333333333,0.4481278657913208,0.8043516725301743,0.25,0.25,0.08333333333333333,0.47149122807017546,0.07602339181286549,0.24561403508771928,0.47478070175438597,0.4536035656929016,0.8069600164890289,1
MDPE,OADNet_text,1,2024,3.0,0.5,True,0.25,0.08333333333333333,0.4481278657913208,0.8043516725301743,0.3,0.3,0.09999999999999999,0.4144736842105263,0.0935672514619883,0.29473684210526313,0.4967105263157895,0.4206835925579071,0.8017167448997498,0
MDPE,OADNet_text,1,2024,3.0,0.6,True,0.2,0.06666666666666667,0.5127786993980408,0.8134302496910095,0.05,0.05,0.016666666666666666,0.8201754385964912,0.005847953216374269,0.0456140350877193,0.4451754385964912,0.6783519983291626,0.8664385974407196,0
MDPE,OADNet_text,1,2024,3.0,0.6,True,0.2,0.06666666666666667,0.5127786993980408,0.8134302496910095,0.075,0.075,0.024999999999999998,0.7741228070175439,0.017543859649122806,0.07017543859649122,0.4506578947368421,0.6385635137557983,0.8485592603683472,0
MDPE,OADNet_text,1,2024,3.0,0.6,True,0.2,0.06666666666666667,0.5127786993980408,0.8134302496910095,0.1,0.1,0.03333333333333333,0.7368421052631579,0.023391812865497075,0.09473684210526316,0.45394736842105265,0.6040486097335815,0.8448311686515808,0
MDPE,OADNet_text,1,2024,3.0,0.6,True,0.2,0.06666666666666667,0.5127786993980408,0.8134302496910095,0.15,0.15,0.049999999999999996,0.6469298245614035,0.04093567251461988,0.14385964912280702,0.4594298245614035,0.5427278280258179,0.8288817852735519,0
MDPE,OADNet_text,1,2024,3.0,0.6,True,0.2,0.06666666666666667,0.5127786993980408,0.8134302496910095,0.2,0.2,0.06666666666666667,0.5614035087719298,0.05847953216374269,0.19649122807017544,0.4692982456140351,0.4875800907611847,0.818156361579895,1
MDPE,OADNet_text,1,2024,3.0,0.6,True,0.2,0.06666666666666667,0.5127786993980408,0.8134302496910095,0.25,0.25,0.08333333333333333,0.47149122807017546,0.07602339181286549,0.24561403508771928,0.47478070175438597,0.4536035656929016,0.8069600164890289,0
MDPE,OADNet_text,1,2024,3.0,0.6,True,0.2,0.06666666666666667,0.5127786993980408,0.8134302496910095,0.3,0.3,0.09999999999999999,0.4144736842105263,0.0935672514619883,0.29473684210526313,0.4967105263157895,0.4206835925579071,0.8017167448997498,0
MDPE,OADNet_text,1,2024,3.0,0.7,True,0.15,0.049999999999999996,0.5381266474723816,0.830989807844162,0.05,0.05,0.016666666666666666,0.8201754385964912,0.005847953216374269,0.0456140350877193,0.4451754385964912,0.6783519983291626,0.8664385974407196,0
MDPE,OADNet_text,1,2024,3.0,0.7,True,0.15,0.049999999999999996,0.5381266474723816,0.830989807844162,0.075,0.075,0.024999999999999998,0.7741228070175439,0.017543859649122806,0.07017543859649122,0.4506578947368421,0.6385635137557983,0.8485592603683472,0
MDPE,OADNet_text,1,2024,3.0,0.7,True,0.15,0.049999999999999996,0.5381266474723816,0.830989807844162,0.1,0.1,0.03333333333333333,0.7368421052631579,0.023391812865497075,0.09473684210526316,0.45394736842105265,0.6040486097335815,0.8448311686515808,0
MDPE,OADNet_text,1,2024,3.0,0.7,True,0.15,0.049999999999999996,0.5381266474723816,0.830989807844162,0.15,0.15,0.049999999999999996,0.6469298245614035,0.04093567251461988,0.14385964912280702,0.4594298245614035,0.5427278280258179,0.8288817852735519,1
MDPE,OADNet_text,1,2024,3.0,0.7,True,0.15,0.049999999999999996,0.5381266474723816,0.830989807844162,0.2,0.2,0.06666666666666667,0.5614035087719298,0.05847953216374269,0.19649122807017544,0.4692982456140351,0.4875800907611847,0.818156361579895,0
MDPE,OADNet_text,1,2024,3.0,0.7,True,0.15,0.049999999999999996,0.5381266474723816,0.830989807844162,0.25,0.25,0.08333333333333333,0.47149122807017546,0.07602339181286549,0.24561403508771928,0.47478070175438597,0.4536035656929016,0.8069600164890289,0
MDPE,OADNet_text,1,2024,3.0,0.7,True,0.15,0.049999999999999996,0.5381266474723816,0.830989807844162,0.3,0.3,0.09999999999999999,0.4144736842105263,0.0935672514619883,0.29473684210526313,0.4967105263157895,0.4206835925579071,0.8017167448997498,0
MDPE,OADNet_text,1,2024,3.0,0.8,True,0.075,0.024999999999999998,0.6473245620727539,0.852068692445755,0.05,0.05,0.016666666666666666,0.8201754385964912,0.005847953216374269,0.0456140350877193,0.4451754385964912,0.6783519983291626,0.8664385974407196,0
MDPE,OADNet_text,1,2024,3.0,0.8,True,0.075,0.024999999999999998,0.6473245620727539,0.852068692445755,0.075,0.075,0.024999999999999998,0.7741228070175439,0.017543859649122806,0.07017543859649122,0.4506578947368421,0.6385635137557983,0.8485592603683472,1
MDPE,OADNet_text,1,2024,3.0,0.8,True,0.075,0.024999999999999998,0.6473245620727539,0.852068692445755,0.1,0.1,0.03333333333333333,0.7368421052631579,0.023391812865497075,0.09473684210526316,0.45394736842105265,0.6040486097335815,0.8448311686515808,0
MDPE,OADNet_text,1,2024,3.0,0.8,True,0.075,0.024999999999999998,0.6473245620727539,0.852068692445755,0.15,0.15,0.049999999999999996,0.6469298245614035,0.04093567251461988,0.14385964912280702,0.4594298245614035,0.5427278280258179,0.8288817852735519,0
MDPE,OADNet_text,1,2024,3.0,0.8,True,0.075,0.024999999999999998,0.6473245620727539,0.852068692445755,0.2,0.2,0.06666666666666667,0.5614035087719298,0.05847953216374269,0.19649122807017544,0.4692982456140351,0.4875800907611847,0.818156361579895,0
MDPE,OADNet_text,1,2024,3.0,0.8,True,0.075,0.024999999999999998,0.6473245620727539,0.852068692445755,0.25,0.25,0.08333333333333333,0.47149122807017546,0.07602339181286549,0.24561403508771928,0.47478070175438597,0.4536035656929016,0.8069600164890289,0
MDPE,OADNet_text,1,2024,3.0,0.8,True,0.075,0.024999999999999998,0.6473245620727539,0.852068692445755,0.3,0.3,0.09999999999999999,0.4144736842105263,0.0935672514619883,0.29473684210526313,0.4967105263157895,0.4206835925579071,0.8017167448997498,0
MDPE,OADNet_text,1,2026,3.0,0.5,True,0.3,0.09999999999999999,0.4804787039756775,0.7028000950813293,0.05,0.05,0.016666666666666666,0.8464912280701754,0.005847953216374269,0.0456140350877193,0.4583333333333333,0.6622634530067444,0.8808664008975029,0
MDPE,OADNet_text,1,2026,3.0,0.5,True,0.3,0.09999999999999999,0.4804787039756775,0.7028000950813293,0.075,0.075,0.024999999999999998,0.7894736842105263,0.017543859649122806,0.07017543859649122,0.4583333333333333,0.6301696300506592,0.8657891005277634,0
MDPE,OADNet_text,1,2026,3.0,0.5,True,0.3,0.09999999999999999,0.4804787039756775,0.7028000950813293,0.1,0.1,0.03333333333333333,0.75,0.023391812865497075,0.09473684210526316,0.4605263157894737,0.6002986431121826,0.8644316792488098,0
MDPE,OADNet_text,1,2026,3.0,0.5,True,0.3,0.09999999999999999,0.4804787039756775,0.7028000950813293,0.15,0.15,0.049999999999999996,0.6644736842105263,0.04093567251461988,0.14385964912280702,0.4682017543859649,0.5631377696990967,0.8167849034070969,0
MDPE,OADNet_text,1,2026,3.0,0.5,True,0.3,0.09999999999999999,0.4804787039756775,0.7028000950813293,0.2,0.2,0.06666666666666667,0.581140350877193,0.05847953216374269,0.19649122807017544,0.4791666666666667,0.522101879119873,0.7969486117362976,0
MDPE,OADNet_text,1,2026,3.0,0.5,True,0.3,0.09999999999999999,0.4804787039756775,0.7028000950813293,0.25,0.25,0.08333333333333333,0.5043859649122807,0.07602339181286549,0.24561403508771928,0.49122807017543857,0.4945429563522339,0.7750043570995331,0
MDPE,OADNet_text,1,2026,3.0,0.5,True,0.3,0.09999999999999999,0.4804787039756775,0.7028000950813293,0.3,0.3,0.09999999999999999,0.4057017543859649,0.0935672514619883,0.29473684210526313,0.4923245614035088,0.45909038186073303,0.7583369314670563,1
MDPE,OADNet_text,1,2026,3.0,0.6,True,0.2,0.06666666666666667,0.5351269841194153,0.7564104646444321,0.05,0.05,0.016666666666666666,0.8464912280701754,0.005847953216374269,0.0456140350877193,0.4583333333333333,0.6622634530067444,0.8808664008975029,0
MDPE,OADNet_text,1,2026,3.0,0.6,True,0.2,0.06666666666666667,0.5351269841194153,0.7564104646444321,0.075,0.075,0.024999999999999998,0.7894736842105263,0.017543859649122806,0.07017543859649122,0.4583333333333333,0.6301696300506592,0.8657891005277634,0
MDPE,OADNet_text,1,2026,3.0,0.6,True,0.2,0.06666666666666667,0.5351269841194153,0.7564104646444321,0.1,0.1,0.03333333333333333,0.75,0.023391812865497075,0.09473684210526316,0.4605263157894737,0.6002986431121826,0.8644316792488098,0
MDPE,OADNet_text,1,2026,3.0,0.6,True,0.2,0.06666666666666667,0.5351269841194153,0.7564104646444321,0.15,0.15,0.049999999999999996,0.6644736842105263,0.04093567251461988,0.14385964912280702,0.4682017543859649,0.5631377696990967,0.8167849034070969,0
MDPE,OADNet_text,1,2026,3.0,0.6,True,0.2,0.06666666666666667,0.5351269841194153,0.7564104646444321,0.2,0.2,0.06666666666666667,0.581140350877193,0.05847953216374269,0.19649122807017544,0.4791666666666667,0.522101879119873,0.7969486117362976,1
MDPE,OADNet_text,1,2026,3.0,0.6,True,0.2,0.06666666666666667,0.5351269841194153,0.7564104646444321,0.25,0.25,0.08333333333333333,0.5043859649122807,0.07602339181286549,0.24561403508771928,0.49122807017543857,0.4945429563522339,0.7750043570995331,0
MDPE,OADNet_text,1,2026,3.0,0.6,True,0.2,0.06666666666666667,0.5351269841194153,0.7564104646444321,0.3,0.3,0.09999999999999999,0.4057017543859649,0.0935672514619883,0.29473684210526313,0.4923245614035088,0.45909038186073303,0.7583369314670563,0
MDPE,OADNet_text,1,2026,3.0,0.7,True,0.15,0.049999999999999996,0.5625370144844055,0.7719597816467285,0.05,0.05,0.016666666666666666,0.8464912280701754,0.005847953216374269,0.0456140350877193,0.4583333333333333,0.6622634530067444,0.8808664008975029,0
MDPE,OADNet_text,1,2026,3.0,0.7,True,0.15,0.049999999999999996,0.5625370144844055,0.7719597816467285,0.075,0.075,0.024999999999999998,0.7894736842105263,0.017543859649122806,0.07017543859649122,0.4583333333333333,0.6301696300506592,0.8657891005277634,0
MDPE,OADNet_text,1,2026,3.0,0.7,True,0.15,0.049999999999999996,0.5625370144844055,0.7719597816467285,0.1,0.1,0.03333333333333333,0.75,0.023391812865497075,0.09473684210526316,0.4605263157894737,0.6002986431121826,0.8644316792488098,0
MDPE,OADNet_text,1,2026,3.0,0.7,True,0.15,0.049999999999999996,0.5625370144844055,0.7719597816467285,0.15,0.15,0.049999999999999996,0.6644736842105263,0.04093567251461988,0.14385964912280702,0.4682017543859649,0.5631377696990967,0.8167849034070969,1
MDPE,OADNet_text,1,2026,3.0,0.7,True,0.15,0.049999999999999996,0.5625370144844055,0.7719597816467285,0.2,0.2,0.06666666666666667,0.581140350877193,0.05847953216374269,0.19649122807017544,0.4791666666666667,0.522101879119873,0.7969486117362976,0
MDPE,OADNet_text,1,2026,3.0,0.7,True,0.15,0.049999999999999996,0.5625370144844055,0.7719597816467285,0.25,0.25,0.08333333333333333,0.5043859649122807,0.07602339181286549,0.24561403508771928,0.49122807017543857,0.4945429563522339,0.7750043570995331,0
MDPE,OADNet_text,1,2026,3.0,0.7,True,0.15,0.049999999999999996,0.5625370144844055,0.7719597816467285,0.3,0.3,0.09999999999999999,0.4057017543859649,0.0935672514619883,0.29473684210526313,0.4923245614035088,0.45909038186073303,0.7583369314670563,0
MDPE,OADNet_text,1,2026,3.0,0.8,True,0.075,0.024999999999999998,0.6207838654518127,0.8218235224485397,0.05,0.05,0.016666666666666666,0.8464912280701754,0.005847953216374269,0.0456140350877193,0.4583333333333333,0.6622634530067444,0.8808664008975029,0
MDPE,OADNet_text,1,2026,3.0,0.8,True,0.075,0.024999999999999998,0.6207838654518127,0.8218235224485397,0.075,0.075,0.024999999999999998,0.7894736842105263,0.017543859649122806,0.07017543859649122,0.4583333333333333,0.6301696300506592,0.8657891005277634,1
MDPE,OADNet_text,1,2026,3.0,0.8,True,0.075,0.024999999999999998,0.6207838654518127,0.8218235224485397,0.1,0.1,0.03333333333333333,0.75,0.023391812865497075,0.09473684210526316,0.4605263157894737,0.6002986431121826,0.8644316792488098,0
MDPE,OADNet_text,1,2026,3.0,0.8,True,0.075,0.024999999999999998,0.6207838654518127,0.8218235224485397,0.15,0.15,0.049999999999999996,0.6644736842105263,0.04093567251461988,0.14385964912280702,0.4682017543859649,0.5631377696990967,0.8167849034070969,0
MDPE,OADNet_text,1,2026,3.0,0.8,True,0.075,0.024999999999999998,0.6207838654518127,0.8218235224485397,0.2,0.2,0.06666666666666667,0.581140350877193,0.05847953216374269,0.19649122807017544,0.4791666666666667,0.522101879119873,0.7969486117362976,0
MDPE,OADNet_text,1,2026,3.0,0.8,True,0.075,0.024999999999999998,0.6207838654518127,0.8218235224485397,0.25,0.25,0.08333333333333333,0.5043859649122807,0.07602339181286549,0.24561403508771928,0.49122807017543857,0.4945429563522339,0.7750043570995331,0
MDPE,OADNet_text,1,2026,3.0,0.8,True,0.075,0.024999999999999998,0.6207838654518127,0.8218235224485397,0.3,0.3,0.09999999999999999,0.4057017543859649,0.0935672514619883,0.29473684210526313,0.4923245614035088,0.45909038186073303,0.7583369314670563,0
MDPE,OADNet_text,2,7,3.0,0.5,True,0.3,0.09999999999999999,0.1296229213476181,0.996124402852729,0.05,0.05,0.016666666666666666,0.868421052631579,0.005847953216374269,0.0456140350877193,0.4692982456140351,0.6442118883132935,0.9993140414007939,0
MDPE,OADNet_text,2,7,3.0,0.5,True,0.3,0.09999999999999999,0.1296229213476181,0.996124402852729,0.075,0.075,0.024999999999999998,0.7828947368421053,0.017543859649122806,0.07017543859649122,0.4550438596491228,0.5425496697425842,0.9987425223225728,0
MDPE,OADNet_text,2,7,3.0,0.5,True,0.3,0.09999999999999999,0.1296229213476181,0.996124402852729,0.1,0.1,0.03333333333333333,0.743421052631579,0.023391812865497075,0.09473684210526316,0.45723684210526316,0.47918829321861267,0.9987309268908575,0
MDPE,OADNet_text,2,7,3.0,0.5,True,0.3,0.09999999999999999,0.1296229213476181,0.996124402852729,0.15,0.15,0.049999999999999996,0.6622807017543859,0.04093567251461988,0.14385964912280702,0.46710526315789475,0.349069207906723,0.9980195057578385,0
MDPE,OADNet_text,2,7,3.0,0.5,True,0.3,0.09999999999999999,0.1296229213476181,0.996124402852729,0.2,0.2,0.06666666666666667,0.5899122807017544,0.05847953216374269,0.19649122807017544,0.48355263157894735,0.2480088621377945,0.9972637789323926,0
MDPE,OADNet_text,2,7,3.0,0.5,True,0.3,0.09999999999999999,0.1296229213476181,0.996124402852729,0.25,0.25,0.08333333333333333,0.5219298245614035,0.07602339181286549,0.24561403508771928,0.5,0.17405076324939728,0.9967433845158666,0
MDPE,OADNet_text,2,7,3.0,0.5,True,0.3,0.09999999999999999,0.1296229213476181,0.996124402852729,0.3,0.3,0.09999999999999999,0.43640350877192985,0.0935672514619883,0.29473684210526313,0.5076754385964912,0.12241209298372269,0.9950777417980134,1
MDPE,OADNet_text,2,7,3.0,0.6,True,0.2,0.06666666666666667,0.2238582819700241,0.9974977297242731,0.05,0.05,0.016666666666666666,0.868421052631579,0.005847953216374269,0.0456140350877193,0.4692982456140351,0.6442118883132935,0.9993140414007939,0
MDPE,OADNet_text,2,7,3.0,0.6,True,0.2,0.06666666666666667,0.2238582819700241,0.9974977297242731,0.075,0.075,0.024999999999999998,0.7828947368421053,0.017543859649122806,0.07017543859649122,0.4550438596491228,0.5425496697425842,0.9987425223225728,0
MDPE,OADNet_text,2,7,3.0,0.6,True,0.2,0.06666666666666667,0.2238582819700241,0.9974977297242731,0.1,0.1,0.03333333333333333,0.743421052631579,0.023391812865497075,0.09473684210526316,0.45723684210526316,0.47918829321861267,0.9987309268908575,0
MDPE,OADNet_text,2,7,3.0,0.6,True,0.2,0.06666666666666667,0.2238582819700241,0.9974977297242731,0.15,0.15,0.049999999999999996,0.6622807017543859,0.04093567251461988,0.14385964912280702,0.46710526315789475,0.349069207906723,0.9980195057578385,0
MDPE,OADNet_text,2,7,3.0,0.6,True,0.2,0.06666666666666667,0.2238582819700241,0.9974977297242731,0.2,0.2,0.06666666666666667,0.5899122807017544,0.05847953216374269,0.19649122807017544,0.48355263157894735,0.2480088621377945,0.9972637789323926,1
MDPE,OADNet_text,2,7,3.0,0.6,True,0.2,0.06666666666666667,0.2238582819700241,0.9974977297242731,0.25,0.25,0.08333333333333333,0.5219298245614035,0.07602339181286549,0.24561403508771928,0.5,0.17405076324939728,0.9967433845158666,0
MDPE,OADNet_text,2,7,3.0,0.6,True,0.2,0.06666666666666667,0.2238582819700241,0.9974977297242731,0.3,0.3,0.09999999999999999,0.43640350877192985,0.0935672514619883,0.29473684210526313,0.5076754385964912,0.12241209298372269,0.9950777417980134,0
MDPE,OADNet_text,2,7,3.0,0.7,True,0.15,0.049999999999999996,0.3550971448421478,0.9979619134683162,0.05,0.05,0.016666666666666666,0.868421052631579,0.005847953216374269,0.0456140350877193,0.4692982456140351,0.6442118883132935,0.9993140414007939,0
MDPE,OADNet_text,2,7,3.0,0.7,True,0.15,0.049999999999999996,0.3550971448421478,0.9979619134683162,0.075,0.075,0.024999999999999998,0.7828947368421053,0.017543859649122806,0.07017543859649122,0.4550438596491228,0.5425496697425842,0.9987425223225728,0
MDPE,OADNet_text,2,7,3.0,0.7,True,0.15,0.049999999999999996,0.3550971448421478,0.9979619134683162,0.1,0.1,0.03333333333333333,0.743421052631579,0.023391812865497075,0.09473684210526316,0.45723684210526316,0.47918829321861267,0.9987309268908575,0
MDPE,OADNet_text,2,7,3.0,0.7,True,0.15,0.049999999999999996,0.3550971448421478,0.9979619134683162,0.15,0.15,0.049999999999999996,0.6622807017543859,0.04093567251461988,0.14385964912280702,0.46710526315789475,0.349069207906723,0.9980195057578385,1
MDPE,OADNet_text,2,7,3.0,0.7,True,0.15,0.049999999999999996,0.3550971448421478,0.9979619134683162,0.2,0.2,0.06666666666666667,0.5899122807017544,0.05847953216374269,0.19649122807017544,0.48355263157894735,0.2480088621377945,0.9972637789323926,0
MDPE,OADNet_text,2,7,3.0,0.7,True,0.15,0.049999999999999996,0.3550971448421478,0.9979619134683162,0.25,0.25,0.08333333333333333,0.5219298245614035,0.07602339181286549,0.24561403508771928,0.5,0.17405076324939728,0.9967433845158666,0
MDPE,OADNet_text,2,7,3.0,0.7,True,0.15,0.049999999999999996,0.3550971448421478,0.9979619134683162,0.3,0.3,0.09999999999999999,0.43640350877192985,0.0935672514619883,0.29473684210526313,0.5076754385964912,0.12241209298372269,0.9950777417980134,0
MDPE,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.6159672737121582,0.9987540130969137,0.05,0.05,0.016666666666666666,0.868421052631579,0.005847953216374269,0.0456140350877193,0.4692982456140351,0.6442118883132935,0.9993140414007939,0
MDPE,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.6159672737121582,0.9987540130969137,0.075,0.075,0.024999999999999998,0.7828947368421053,0.017543859649122806,0.07017543859649122,0.4550438596491228,0.5425496697425842,0.9987425223225728,1
MDPE,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.6159672737121582,0.9987540130969137,0.1,0.1,0.03333333333333333,0.743421052631579,0.023391812865497075,0.09473684210526316,0.45723684210526316,0.47918829321861267,0.9987309268908575,0
MDPE,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.6159672737121582,0.9987540130969137,0.15,0.15,0.049999999999999996,0.6622807017543859,0.04093567251461988,0.14385964912280702,0.46710526315789475,0.349069207906723,0.9980195057578385,0
MDPE,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.6159672737121582,0.9987540130969137,0.2,0.2,0.06666666666666667,0.5899122807017544,0.05847953216374269,0.19649122807017544,0.48355263157894735,0.2480088621377945,0.9972637789323926,0
MDPE,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.6159672737121582,0.9987540130969137,0.25,0.25,0.08333333333333333,0.5219298245614035,0.07602339181286549,0.24561403508771928,0.5,0.17405076324939728,0.9967433845158666,0
MDPE,OADNet_text,2,7,3.0,0.8,True,0.075,0.024999999999999998,0.6159672737121582,0.9987540130969137,0.3,0.3,0.09999999999999999,0.43640350877192985,0.0935672514619883,0.29473684210526313,0.5076754385964912,0.12241209298372269,0.9950777417980134,0
MDPE,OADNet_text,2,42,3.0,0.5,True,0.3,0.09999999999999999,0.5302650928497314,0.9649834930896759,0.05,0.05,0.016666666666666666,0.8333333333333334,0.005847953216374269,0.0456140350877193,0.4517543859649123,0.9039146304130554,0.989959055557847,0
MDPE,OADNet_text,2,42,3.0,0.5,True,0.3,0.09999999999999999,0.5302650928497314,0.9649834930896759,0.075,0.075,0.024999999999999998,0.7697368421052632,0.017543859649122806,0.07017543859649122,0.44846491228070173,0.8765349984169006,0.9841043893247843,0
MDPE,OADNet_text,2,42,3.0,0.5,True,0.3,0.09999999999999999,0.5302650928497314,0.9649834930896759,0.1,0.1,0.03333333333333333,0.7456140350877193,0.023391812865497075,0.09473684210526316,0.4583333333333333,0.8619898557662964,0.9792679399251938,0
MDPE,OADNet_text,2,42,3.0,0.5,True,0.3,0.09999999999999999,0.5302650928497314,0.9649834930896759,0.15,0.15,0.049999999999999996,0.6776315789473685,0.04093567251461988,0.14385964912280702,0.47478070175438597,0.7916695475578308,0.9761157725006342,0
MDPE,OADNet_text,2,42,3.0,0.5,True,0.3,0.09999999999999999,0.5302650928497314,0.9649834930896759,0.2,0.2,0.06666666666666667,0.5986842105263158,0.05847953216374269,0.19649122807017544,0.48793859649122806,0.7252395749092102,0.9673123098909855,0
MDPE,OADNet_text,2,42,3.0,0.5,True,0.3,0.09999999999999999,0.5302650928497314,0.9649834930896759,0.25,0.25,0.08333333333333333,0.5109649122807017,0.07602339181286549,0.24561403508771928,0.49451754385964913,0.6250511407852173,0.95214669033885,0
MDPE,OADNet_text,2,42,3.0,0.5,True,0.3,0.09999999999999999,0.5302650928497314,0.9649834930896759,0.3,0.3,0.09999999999999999,0.4451754385964912,0.0935672514619883,0.29473684210526313,0.5120614035087719,0.568218469619751,0.9439128488302231,1
MDPE,OADNet_text,2,42,3.0,0.6,True,0.2,0.06666666666666667,0.6391268372535706,0.9733452349901199,0.05,0.05,0.016666666666666666,0.8333333333333334,0.005847953216374269,0.0456140350877193,0.4517543859649123,0.9039146304130554,0.989959055557847,0
MDPE,OADNet_text,2,42,3.0,0.6,True,0.2,0.06666666666666667,0.6391268372535706,0.9733452349901199,0.075,0.075,0.024999999999999998,0.7697368421052632,0.017543859649122806,0.07017543859649122,0.44846491228070173,0.8765349984169006,0.9841043893247843,0
MDPE,OADNet_text,2,42,3.0,0.6,True,0.2,0.06666666666666667,0.6391268372535706,0.9733452349901199,0.1,0.1,0.03333333333333333,0.7456140350877193,0.023391812865497075,0.09473684210526316,0.4583333333333333,0.8619898557662964,0.9792679399251938,0
MDPE,OADNet_text,2,42,3.0,0.6,True,0.2,0.06666666666666667,0.6391268372535706,0.9733452349901199,0.15,0.15,0.049999999999999996,0.6776315789473685,0.04093567251461988,0.14385964912280702,0.47478070175438597,0.7916695475578308,0.9761157725006342,0
MDPE,OADNet_text,2,42,3.0,0.6,True,0.2,0.06666666666666667,0.6391268372535706,0.9733452349901199,0.2,0.2,0.06666666666666667,0.5986842105263158,0.05847953216374269,0.19649122807017544,0.48793859649122806,0.7252395749092102,0.9673123098909855,1
MDPE,OADNet_text,2,42,3.0,0.6,True,0.2,0.06666666666666667,0.6391268372535706,0.9733452349901199,0.25,0.25,0.08333333333333333,0.5109649122807017,0.07602339181286549,0.24561403508771928,0.49451754385964913,0.6250511407852173,0.95214669033885,0
MDPE,OADNet_text,2,42,3.0,0.6,True,0.2,0.06666666666666667,0.6391268372535706,0.9733452349901199,0.3,0.3,0.09999999999999999,0.4451754385964912,0.0935672514619883,0.29473684210526313,0.5120614035087719,0.568218469619751,0.9439128488302231,0
MDPE,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.7662473917007446,0.9755193553864956,0.05,0.05,0.016666666666666666,0.8333333333333334,0.005847953216374269,0.0456140350877193,0.4517543859649123,0.9039146304130554,0.989959055557847,0
MDPE,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.7662473917007446,0.9755193553864956,0.075,0.075,0.024999999999999998,0.7697368421052632,0.017543859649122806,0.07017543859649122,0.44846491228070173,0.8765349984169006,0.9841043893247843,0
MDPE,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.7662473917007446,0.9755193553864956,0.1,0.1,0.03333333333333333,0.7456140350877193,0.023391812865497075,0.09473684210526316,0.4583333333333333,0.8619898557662964,0.9792679399251938,0
MDPE,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.7662473917007446,0.9755193553864956,0.15,0.15,0.049999999999999996,0.6776315789473685,0.04093567251461988,0.14385964912280702,0.47478070175438597,0.7916695475578308,0.9761157725006342,1
MDPE,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.7662473917007446,0.9755193553864956,0.2,0.2,0.06666666666666667,0.5986842105263158,0.05847953216374269,0.19649122807017544,0.48793859649122806,0.7252395749092102,0.9673123098909855,0
MDPE,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.7662473917007446,0.9755193553864956,0.25,0.25,0.08333333333333333,0.5109649122807017,0.07602339181286549,0.24561403508771928,0.49451754385964913,0.6250511407852173,0.95214669033885,0
MDPE,OADNet_text,2,42,3.0,0.7,True,0.15,0.049999999999999996,0.7662473917007446,0.9755193553864956,0.3,0.3,0.09999999999999999,0.4451754385964912,0.0935672514619883,0.29473684210526313,0.5120614035087719,0.568218469619751,0.9439128488302231,0
MDPE,OADNet_text,2,42,3.0,0.8,True,0.075,0.024999999999999998,0.8708946704864502,0.9843540526926517,0.05,0.05,0.016666666666666666,0.8333333333333334,0.005847953216374269,0.0456140350877193,0.4517543859649123,0.9039146304130554,0.989959055557847,0
MDPE,OADNet_text,2,42,3.0,0.8,True,0.075,0.024999999999999998,0.8708946704864502,0.9843540526926517,0.075,0.075,0.024999999999999998,0.7697368421052632,0.017543859649122806,0.07017543859649122,0.44846491228070173,0.8765349984169006,0.9841043893247843,1
MDPE,OADNet_text,2,42,3.0,0.8,True,0.075,0.024999999999999998,0.8708946704864502,0.9843540526926517,0.1,0.1,0.03333333333333333,0.7456140350877193,0.023391812865497075,0.09473684210526316,0.4583333333333333,0.8619898557662964,0.9792679399251938,0
MDPE,OADNet_text,2,42,3.0,0.8,True,0.075,0.024999999999999998,0.8708946704864502,0.9843540526926517,0.15,0.15,0.049999999999999996,0.6776315789473685,0.04093567251461988,0.14385964912280702,0.47478070175438597,0.7916695475578308,0.9761157725006342,0
MDPE,OADNet_text,2,42,3.0,0.8,True,0.075,0.024999999999999998,0.8708946704864502,0.9843540526926517,0.2,0.2,0.06666666666666667,0.5986842105263158,0.05847953216374269,0.19649122807017544,0.48793859649122806,0.7252395749092102,0.9673123098909855,0
